
2024/03/01 (18:33:02) | ===> btop++ v.1.3.2
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:37:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:38:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
